date,fips,county,state,total_cases,total_deaths,daily_positive_7day_ma,daily_deaths_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-03-04,36001,Albany,NY,0,0,,,,,,,68.8718,45.9145,103.308,237.517,158.344,356.275,0.000777453,0.000518302,0.00116618,237.517,158.344,356.275,0.000777453,0.000518302,0.00116618
2020-03-05,36001,Albany,NY,0,0,,,,,,,96.1346,64.0897,144.202,333.651,222.434,500.477,0.00109213,0.000728084,0.00163819,333.651,222.434,500.477,0.00109213,0.000728084,0.00163819
2020-03-06,36001,Albany,NY,0,0,,,,,,,120.76,80.5063,181.139,454.411,302.94,681.616,0.0014874,0.000991602,0.0022311,454.411,302.94,681.616,0.0014874,0.000991602,0.0022311
2020-03-07,36001,Albany,NY,0,0,,,,,,,145.54,97.0263,218.309,599.951,399.967,899.925,0.00196379,0.00130919,0.00294569,599.951,399.967,899.925,0.00196379,0.00130919,0.00294569
2020-03-08,36001,Albany,NY,0,0,,,,,,,166.843,111.228,250.264,766.793,511.195,1150.19,0.00250991,0.00167327,0.00376486,766.793,511.195,1150.19,0.00250991,0.00167327,0.00376486
2020-03-09,36001,Albany,NY,0,0,,,,,,,190.414,126.943,285.621,957.207,638.138,1435.81,0.00313319,0.00208879,0.00469978,957.207,638.138,1435.81,0.00313319,0.00208879,0.00469978
2020-03-10,36001,Albany,NY,0,0,,,,,,,204.677,136.451,307.015,1157.46,771.636,1736.18,0.00378865,0.00252576,0.00568297,1161.88,774.589,1742.82,0.00380315,0.00253543,0.00570471
2020-03-11,36001,Albany,NY,0,0,,,,,,,213.473,142.315,320.209,1366.57,911.046,2049.85,0.00447314,0.00298209,0.0067097,1375.36,916.904,2063.03,0.0045019,0.00300126,0.00675284
2020-03-12,36001,Albany,NY,2,0,0.285714,0,15.5,10.3333,23.25,1.60237,206.469,137.646,309.703,1565.3,1043.53,2347.95,0.00512364,0.00341576,0.00768545,1581.83,1054.55,2372.74,0.00517772,0.00345181,0.00776658
2020-03-13,36001,Albany,NY,2,0,0.285714,0,15,10,22.5,1.32473,202.327,134.884,303.489,1758.33,1172.22,2637.48,0.00575545,0.00383696,0.00863317,1784.15,1189.43,2676.23,0.00583999,0.00389332,0.00875998
2020-03-14,36001,Albany,NY,7,0,1,0,14.5,9.66667,21.75,1.13544,192.869,128.579,289.303,1937.97,1291.98,2906.95,0.00634346,0.00422897,0.00951518,1977.02,1318.01,2965.53,0.0064713,0.0043142,0.00970694
2020-03-15,36001,Albany,NY,7,0,1,0,14,9.33333,21,0.998362,186.418,124.279,279.627,2105.62,1403.75,3158.43,0.00689224,0.00459482,0.0103384,2163.44,1442.29,3245.16,0.0070815,0.00472099,0.0106222
2020-03-16,36001,Albany,NY,15,0,2.14286,0,13.5,9,20.25,0.920009,175.325,116.883,262.988,2255.68,1503.79,3383.52,0.00738343,0.00492228,0.0110751,2338.77,1559.17,3508.14,0.00765538,0.00510358,0.0114831
2020-03-17,36001,Albany,NY,25,0,3.57143,0,13,8.66667,19.5,0.876946,166,110.666,248.999,2387.01,1591.34,3580.51,0.00781329,0.00520886,0.0117199,2504.76,1669.84,3757.14,0.00819874,0.00546582,0.0122981
2020-03-18,36001,Albany,NY,36,0,5.14286,0,12.5,8.33333,18.75,0.875051,163.527,109.018,245.29,2499.65,1666.43,3749.47,0.00818199,0.00545465,0.012273,2668.29,1778.86,4002.43,0.00873401,0.00582266,0.013101
2020-03-19,36001,Albany,NY,43,0,5.85714,0,12,8,18,0.896969,167.83,111.887,251.745,2598.6,1732.4,3897.9,0.0085059,0.0056706,0.0127588,2836.12,1890.75,4254.18,0.00928336,0.0061889,0.013925
2020-03-20,36001,Albany,NY,70,0,9.71429,0,12.1253,8.08351,18.1879,0.9411,169.871,113.247,254.807,2672.34,1781.56,4008.51,0.00874726,0.0058315,0.0131209,3005.99,2003.99,4508.98,0.00983939,0.00655959,0.0147591
2020-03-21,36001,Albany,NY,88,0,11.5714,0,12.1321,8.08804,18.1981,0.997195,175.26,116.84,262.891,2726.84,1817.89,4090.26,0.00892566,0.00595043,0.0133885,3181.25,2120.83,4771.87,0.0104131,0.00694203,0.0156196
2020-03-22,36001,Albany,NY,123,0,16.5714,0,12.361,8.24067,18.5415,1.05848,176.66,117.773,264.99,2757.96,1838.64,4136.94,0.00902752,0.00601834,0.0135413,3357.91,2238.61,5036.86,0.0109913,0.00732754,0.016487
2020-03-23,36001,Albany,NY,127,0,16,0,12.5815,8.38764,18.8722,1.11619,184.821,123.214,277.231,2775.94,1850.63,4163.91,0.00908637,0.00605758,0.0136295,3542.73,2361.82,5314.1,0.0115963,0.00773085,0.0173944
2020-03-24,36001,Albany,NY,146,0,17.2857,0,12.7208,8.48054,19.0812,1.17771,200.834,133.89,301.251,2786.36,1857.57,4179.54,0.00912048,0.00608031,0.0136807,3743.57,2495.71,5615.35,0.0122537,0.0081691,0.0183805
2020-03-25,36001,Albany,NY,152,0,16.5714,0,12.878,8.58532,19.317,1.2313,210.175,140.117,315.262,2791.86,1861.24,4187.79,0.00913847,0.00609231,0.0137077,3953.74,2635.83,5930.61,0.0129416,0.00862774,0.0194124
2020-03-26,36001,Albany,NY,171,0,18.2857,0,12.8672,8.57815,19.3008,1.27382,223.299,148.866,334.949,2801.69,1867.79,4202.53,0.00917064,0.00611376,0.0137559,4177.04,2784.69,6265.56,0.0136725,0.00911502,0.0205088
2020-03-27,36001,Albany,NY,187,0,16.7143,0,13.0204,8.68025,19.5306,1.30673,237.055,158.036,355.581,2832.27,1888.18,4248.4,0.00927075,0.0061805,0.0139061,4414.1,2942.73,6621.14,0.0144485,0.00963231,0.0216727
2020-03-28,36001,Albany,NY,195,0,15.2857,0,13.2122,8.8081,19.8182,1.32033,254.085,169.39,381.127,2884.03,1922.69,4326.04,0.00944017,0.00629344,0.0141602,4668.18,3112.12,7002.27,0.0152802,0.0101868,0.0229202
2020-03-29,36001,Albany,NY,205,1,11.7143,0.142857,13.3013,8.86751,19.9519,1.32052,273.514,182.343,410.271,2964.67,1976.45,4447.01,0.00970414,0.00646943,0.0145562,4941.7,3294.46,7412.54,0.0161754,0.0107836,0.0242631
2020-03-30,36001,Albany,NY,217,1,12.8571,0.142857,13.4015,8.9343,20.1022,1.30386,285.96,190.64,428.94,3064.22,2042.81,4596.32,0.01003,0.00668664,0.0150449,5227.66,3485.1,7841.48,0.0171115,0.0114076,0.0256672
2020-03-31,36001,Albany,NY,226,1,11.4286,0.142857,13.4475,8.96499,20.1712,1.26359,288.462,192.308,432.693,3177.35,2118.23,4766.03,0.0104003,0.00693353,0.0156004,5516.12,3677.41,8274.17,0.0180557,0.0120371,0.0270835
2020-04-01,36001,Albany,NY,240,1,12.5714,0.142857,13.3836,8.92243,20.0755,1.20584,293.614,195.742,440.42,3304.97,2203.31,4957.45,0.010818,0.007212,0.016227,5809.73,3873.15,8714.59,0.0190167,0.0126778,0.0285251
2020-04-02,36001,Albany,NY,253,2,11.7143,0.285714,13.4568,8.9712,20.1852,1.14344,294.096,196.064,441.144,3435.54,2290.36,5153.3,0.0112454,0.00749693,0.0168681,6103.83,4069.22,9155.73,0.0199794,0.0133196,0.0299691
2020-04-03,36001,Albany,NY,267,2,11.4286,0.285714,13.3302,8.88677,19.9952,1.07298,289.934,193.289,434.901,3557.64,2371.76,5336.46,0.0116451,0.00776338,0.0174676,6393.76,4262.51,9590.63,0.0209284,0.0139523,0.0313926
2020-04-04,36001,Albany,NY,293,6,14,0.857143,13.1892,8.79281,19.7838,1.00788,277.517,185.011,416.276,3665.29,2443.52,5497.93,0.0119974,0.00799828,0.0179961,6671.28,4447.52,10006.9,0.0218368,0.0145579,0.0327552
2020-04-05,36001,Albany,NY,305,8,14.2857,1,13.0156,8.67706,19.5234,0.952235,266.85,177.9,400.274,3756.87,2504.58,5635.31,0.0122972,0.00819815,0.0184458,6938.13,4625.42,10407.2,0.0227103,0.0151402,0.0340654
2020-04-06,36001,Albany,NY,319,8,14.5714,1,12.8054,8.53696,19.2081,0.914848,254.684,169.79,382.027,3834.9,2556.6,5752.35,0.0125526,0.00836841,0.0188289,7192.81,4795.21,10789.2,0.0235439,0.0156959,0.0353159
2020-04-07,36001,Albany,NY,333,8,15.2857,1,12.5222,8.34812,18.7833,0.901527,245.892,163.928,368.839,3895.97,2597.31,5843.95,0.0127525,0.00850168,0.0191288,7438.7,4959.13,11158,0.0243488,0.0162325,0.0365232
2020-04-08,36001,Albany,NY,342,9,14.5714,1.14286,12.219,8.14602,18.3286,0.915777,246.177,164.118,369.266,3941.31,2627.54,5911.97,0.0129009,0.00860062,0.0193514,7684.88,5123.25,11527.3,0.0251546,0.0167697,0.0377319
2020-04-09,36001,Albany,NY,379,11,18,1.28571,11.9312,7.95415,17.8968,0.950534,248.591,165.727,372.886,3979.73,2653.15,5969.59,0.0130267,0.00868445,0.01954,7933.47,5288.98,11900.2,0.0259683,0.0173122,0.0389524
2020-04-10,36001,Albany,NY,426,11,22.7143,1.28571,11.642,7.76134,17.463,1.00949,257.985,171.99,386.978,4014.42,2676.28,6021.62,0.0131402,0.00876014,0.0197103,8191.46,5460.97,12287.2,0.0268128,0.0178752,0.0402191
2020-04-11,36001,Albany,NY,446,12,21.8571,0.857143,11.4394,7.62626,17.1591,1.08513,272.57,181.713,408.855,4049.93,2699.95,6074.89,0.0132565,0.00883764,0.0198847,8464.03,5642.68,12696,0.0277049,0.01847,0.0415574
2020-04-12,36001,Albany,NY,478,12,24.7143,0.571429,11.2408,7.49384,16.8611,1.15423,287.295,191.53,430.942,4083.14,2722.09,6124.71,0.0133652,0.00891011,0.0200478,8751.32,5834.21,13127,0.0286453,0.0190969,0.042968
2020-04-13,36001,Albany,NY,499,14,25.7143,0.857143,11.0009,7.33392,16.5013,1.20523,315.141,210.094,472.712,4124.77,2749.84,6187.15,0.0135014,0.00900095,0.0202521,9066.46,6044.31,13599.7,0.0296769,0.0197846,0.0445153
2020-04-14,36001,Albany,NY,535,16,28.8571,1.14286,10.7641,7.17609,16.1462,1.23357,339.465,226.31,509.197,4178.27,2785.51,6267.41,0.0136766,0.00911771,0.0205148,9405.93,6270.62,14108.9,0.030788,0.0205253,0.046182
2020-04-15,36001,Albany,NY,548,20,29.4286,1.57143,10.6718,7.11454,16.0077,1.22727,343.835,229.223,515.753,4233.64,2822.43,6350.47,0.0138578,0.00923854,0.0207867,9749.76,6499.84,14624.6,0.0319135,0.0212757,0.0478702
2020-04-16,36001,Albany,NY,581,20,28.8571,1.28571,10.4613,6.97419,15.6919,1.18867,341.462,227.641,512.194,4281.49,2854.33,6422.24,0.0140144,0.00934295,0.0210217,10091.2,6727.48,15136.8,0.0330312,0.0220208,0.0495468
2020-04-17,36001,Albany,NY,619,20,27.5714,1.28571,10.2263,6.81752,15.3394,1.11685,334.742,223.161,502.113,4322.14,2881.43,6483.21,0.0141475,0.00943165,0.0212212,10426,6950.64,15638.9,0.0341269,0.0227512,0.0511903
2020-04-18,36001,Albany,NY,648,20,28.8571,1.14286,9.91412,6.60941,14.8712,1.01872,323.386,215.591,485.08,4355.59,2903.73,6533.39,0.014257,0.00950465,0.0213855,10749.4,7166.23,16124,0.0351854,0.0234569,0.0527781
2020-04-19,36001,Albany,NY,682,20,29.1429,1.14286,9.64852,6.43235,14.4728,0.916036,304.897,203.264,457.346,4382.97,2921.98,6574.46,0.0143466,0.0095644,0.0215199,11054.2,7369.5,16581.4,0.0361834,0.0241223,0.0542751
2020-04-20,36001,Albany,NY,687,22,26.8571,1.14286,9.44793,6.29862,14.1719,0.818203,267.291,178.194,400.937,4383.41,2922.27,6575.13,0.014348,0.00956536,0.0215221,11321.5,7547.69,16982.3,0.0370583,0.0247055,0.0555875
2020-04-21,36001,Albany,NY,704,23,24.1429,1,9.26587,6.17725,13.8988,0.727744,231.737,154.492,347.606,4360.46,2906.98,6540.7,0.0142729,0.00951529,0.0214094,11553.3,7702.18,17329.9,0.0378169,0.0252112,0.0567253
2020-04-22,36001,Albany,NY,737,23,27,0.428571,8.866,5.91067,13.299,0.659051,205.522,137.015,308.283,4320.09,2880.06,6480.15,0.0141408,0.00942719,0.0212112,11758.8,7839.2,17638.2,0.0384896,0.0256597,0.0577344
2020-04-23,36001,Albany,NY,758,30,25.2857,1.42857,8.57117,5.71412,12.8568,0.612365,183.658,122.439,275.487,4257.58,2838.38,6386.37,0.0139361,0.00929076,0.0209042,11942.5,7961.64,17913.7,0.0390907,0.0260605,0.0586361
2020-04-24,36001,Albany,NY,805,31,26.5714,1.57143,8.29497,5.52998,12.4425,0.589292,162.185,108.123,243.277,4171.17,2780.78,6256.76,0.0136533,0.00910221,0.02048,12104.6,8069.76,18157,0.0396216,0.0264144,0.0594324
2020-04-25,36001,Albany,NY,899,31,35.8571,1.57143,8.0342,5.35614,12.0513,0.58626,145.757,97.1713,218.636,4058.94,2705.96,6088.42,0.013286,0.00885731,0.019929,12250.4,8166.93,18375.6,0.0400987,0.0267325,0.0601481
2020-04-26,36001,Albany,NY,948,32,38,1.71429,7.84428,5.22952,11.7664,0.600492,132.407,88.2713,198.61,3918.78,2612.52,5878.18,0.0128272,0.00855145,0.0192408,12382.8,8255.2,18574.2,0.0405321,0.0270214,0.0607982
2020-04-27,36001,Albany,NY,979,36,41.7143,2,7.65937,5.10624,11.4891,0.627772,126.575,84.3835,189.863,3758.06,2505.37,5637.1,0.0123011,0.00820073,0.0184517,12509.4,8339.59,18764.1,0.0409464,0.0272976,0.0614197
2020-04-28,36001,Albany,NY,1009,36,43.5714,1.85714,7.47729,4.98486,11.2159,0.666975,120.744,80.496,181.116,3563.66,2375.78,5345.5,0.0116648,0.00777653,0.0174972,12630.1,8420.08,18945.2,0.0413417,0.0275611,0.0620125
2020-04-29,36001,Albany,NY,1067,36,47.1429,1.85714,7.26424,4.84283,10.8964,0.705727,115.735,77.1568,173.603,3339.93,2226.62,5009.9,0.0109325,0.00728831,0.0163987,12745.9,8497.24,19118.8,0.0417205,0.0278137,0.0625807
2020-04-30,36001,Albany,NY,1165,41,58.1429,1.57143,7.08004,4.72002,10.6201,0.745162,110.612,73.7412,165.918,3106.71,2071.14,4660.07,0.0101691,0.00677938,0.0152536,12856.5,8570.98,19284.7,0.0420826,0.028055,0.0631238
2020-05-01,36001,Albany,NY,1204,44,57,1.85714,6.85392,4.56928,10.2809,0.784224,106.768,71.1784,160.151,2872.02,1914.68,4308.03,0.00940085,0.00626723,0.0141013,12963.2,8642.16,19444.9,0.042432,0.028288,0.063648
2020-05-02,36001,Albany,NY,1238,44,48.4286,1.85714,6.58031,4.38688,9.87047,0.827415,103.358,68.9056,155.038,2640.63,1760.42,3960.95,0.00864347,0.00576231,0.0129652,13066.6,8711.06,19599.9,0.0427703,0.0285136,0.0641555
2020-05-03,36001,Albany,NY,1258,49,44.2857,2.42857,6.35588,4.23726,9.53383,0.869273,102.32,68.2131,153.48,2419.57,1613.04,3629.35,0.00791987,0.00527991,0.0118798,13168.9,8779.28,19753.4,0.0431053,0.0287368,0.0646579
2020-05-04,36001,Albany,NY,1287,49,44,1.85714,6.19229,4.12819,9.28843,0.912777,102.924,68.6162,154.386,2217.59,1478.4,3326.39,0.00725876,0.00483917,0.0108881,13271.8,8847.89,19907.8,0.0434422,0.0289614,0.0651632
2020-05-05,36001,Albany,NY,1294,49,40.7143,1.85714,6.04971,4.03314,9.07457,0.951256,106.162,70.775,159.244,2056.47,1370.98,3084.7,0.00673134,0.00448756,0.010097,13378,8918.67,20067,0.0437897,0.0291931,0.0656845
2020-05-06,36001,Albany,NY,1321,53,36.2857,2.42857,5.8709,3.91393,8.80635,0.98038,107.472,71.6483,161.209,1932.2,1288.13,2898.3,0.00632459,0.00421639,0.00948689,13485.5,8990.32,20228.2,0.0441414,0.0294276,0.0662122
2020-05-07,36001,Albany,NY,1348,53,26.1429,1.71429,5.67707,3.78471,8.5156,0.990391,109.912,73.2749,164.869,1836.59,1224.39,2754.89,0.00601164,0.00400776,0.00901745,13595.4,9063.59,20393.1,0.0445012,0.0296675,0.0667518
2020-05-08,36001,Albany,NY,1384,53,25.7143,1.28571,5.51429,3.67619,8.27144,0.982535,110.066,73.3776,165.1,1763,1175.33,2644.5,0.00577075,0.00384717,0.00865613,13705.5,9136.97,20558.2,0.0448615,0.0299077,0.0672922
2020-05-09,36001,Albany,NY,1416,59,25.4286,2.14286,5.31568,3.54378,7.97351,0.946183,105.028,70.0186,157.542,1705.84,1137.23,2558.76,0.00558366,0.00372244,0.00837549,13810.5,9206.99,20715.7,0.0452053,0.0301368,0.0678079
2020-05-10,36001,Albany,NY,1432,59,24.8571,1.42857,5.1666,3.4444,7.7499,0.889326,97.4032,64.9354,146.105,1657.49,1104.99,2486.23,0.00542539,0.00361692,0.00813808,13907.9,9271.92,20861.8,0.0455241,0.0303494,0.0682862
2020-05-11,36001,Albany,NY,1456,59,24.1429,1.42857,5.05929,3.37286,7.58893,0.81445,89.6654,59.7769,134.498,1614.75,1076.5,2422.12,0.00528548,0.00352365,0.00792822,13997.6,9331.7,20996.3,0.0458176,0.0305451,0.0687264
2020-05-12,36001,Albany,NY,1479,61,26.4286,1.71429,4.96873,3.31248,7.45309,0.732626,77.5227,51.6818,116.284,1565.69,1043.8,2348.54,0.00512492,0.00341661,0.00768738,14075.1,9383.38,21112.6,0.0460714,0.0307142,0.069107
2020-05-13,36001,Albany,NY,1494,62,24.7143,1.28571,4.83846,3.22564,7.25769,0.659823,66.9866,44.6577,100.48,1511.94,1007.96,2267.91,0.00494896,0.00329931,0.00742344,14142.1,9428.04,21213.1,0.0462906,0.0308604,0.0694359
2020-05-14,36001,Albany,NY,1509,66,23,1.85714,4.67796,3.11864,7.01694,0.612615,56.6401,37.76,84.9601,1452.84,968.561,2179.26,0.00475553,0.00317035,0.00713329,14198.7,9465.8,21298.1,0.046476,0.030984,0.069714
2020-05-15,36001,Albany,NY,1538,67,22,2,4.58984,3.0599,6.88477,0.588842,48.9877,32.6585,73.4816,1391.22,927.478,2086.83,0.00455381,0.00303588,0.00683072,14247.7,9498.46,21371.5,0.0466364,0.0310909,0.0699546
2020-05-16,36001,Albany,NY,1572,68,22.2857,1.28571,4.49205,2.9947,6.73808,0.604153,45.8027,30.5351,68.704,1330.25,886.835,1995.38,0.00435426,0.00290284,0.00653139,14293.5,9528.99,21440.2,0.0467863,0.0311909,0.0701794
2020-05-17,36001,Albany,NY,1579,68,21,1.28571,4.40776,2.93851,6.61164,0.656675,45.5088,30.3392,68.2632,1272.4,848.268,1908.6,0.0041649,0.0027766,0.00624736,14339,9559.33,21508.5,0.0469353,0.0312902,0.0704029
2020-05-18,36001,Albany,NY,1610,68,22,1.28571,4.32893,2.88596,6.4934,0.731703,44.7404,29.8269,67.1105,1214.82,809.882,1822.24,0.00397643,0.00265095,0.00596465,14383.7,9589.16,21575.6,0.0470817,0.0313878,0.0706225
2020-05-19,36001,Albany,NY,1655,69,25.1429,1.14286,4.27366,2.8491,6.41048,0.812166,46.0193,30.6796,69.029,1157.92,771.946,1736.88,0.00379017,0.00252678,0.00568525,14429.8,9619.84,21644.6,0.0472323,0.0314882,0.0708485
2020-05-20,36001,Albany,NY,1682,69,26.8571,1,4.18169,2.78779,6.27254,0.887306,47.8247,31.8831,71.7371,1099.58,733.054,1649.37,0.00359921,0.00239947,0.00539882,14477.6,9651.72,21716.4,0.0473889,0.0315926,0.0710833
2020-05-21,36001,Albany,NY,1700,69,27.2857,0.428571,4.0983,2.7322,6.14744,0.934392,48.756,32.504,73.134,1040.86,693.909,1561.3,0.00340702,0.00227134,0.00511053,14526.3,9684.23,21789.5,0.0475485,0.031699,0.0713227
2020-05-22,36001,Albany,NY,1756,69,31.1429,0.285714,3.97022,2.64681,5.95533,0.954278,48.5207,32.3471,72.7811,979.473,652.982,1469.21,0.00320607,0.00213738,0.0048091,14574.9,9716.57,21862.3,0.0477073,0.0318049,0.0715609
2020-05-23,36001,Albany,NY,1770,76,28.2857,1.14286,3.86339,2.57559,5.79509,0.942639,46.3866,30.9244,69.5799,915.793,610.529,1373.69,0.00299763,0.00199842,0.00449644,14621.2,9747.5,21931.9,0.0478591,0.0319061,0.0717887
2020-05-24,36001,Albany,NY,1782,76,29,1.14286,3.78078,2.52052,5.67117,0.898593,42.1834,28.1223,63.2751,852.948,568.632,1279.42,0.00279192,0.00186128,0.00418788,14663.4,9775.62,21995.1,0.0479972,0.0319981,0.0719958
2020-05-25,36001,Albany,NY,1791,76,25.8571,1.14286,3.72488,2.48325,5.58732,0.837559,38.5992,25.7328,57.8989,794.144,529.43,1191.22,0.00259944,0.00173296,0.00389916,14702,9801.35,22053,0.0481235,0.0320824,0.0721853
2020-05-26,36001,Albany,NY,1793,76,19.7143,1,3.66141,2.44094,5.49212,0.774017,35.6412,23.7608,53.4618,740.12,493.413,1110.18,0.0024226,0.00161507,0.00363391,14737.7,9825.11,22106.5,0.0482402,0.0321601,0.0723603
2020-05-27,36001,Albany,NY,1796,76,16.2857,1,3.61882,2.41255,5.42823,0.713505,32.4089,21.6059,48.6133,695.006,463.338,1042.51,0.00227493,0.00151662,0.0034124,14770.1,9846.72,22155.1,0.0483463,0.0322309,0.0725194
2020-05-28,36001,Albany,NY,1814,76,16.2857,1,3.54058,2.36039,5.31087,0.671486,29.5595,19.7063,44.3392,657.579,438.386,986.369,0.00215243,0.00143495,0.00322864,14799.6,9866.42,22199.5,0.048443,0.0322954,0.0726646
2020-05-29,36001,Albany,NY,1834,76,11.1429,1,3.46811,2.31207,5.20216,0.646292,26.2123,17.4748,39.3184,627.151,418.101,940.727,0.00205283,0.00136855,0.00307924,14825.9,9883.9,22238.8,0.0485288,0.0323526,0.0727933
2020-05-30,36001,Albany,NY,1843,76,10.4286,0,3.40663,2.27109,5.10994,0.633461,23.6695,15.7797,35.5042,601.833,401.222,902.75,0.00196996,0.0013133,0.00295493,14849.5,9899.68,22274.3,0.0486063,0.0324042,0.0729095
2020-05-31,36001,Albany,NY,1860,76,11.1429,0,3.33996,2.22664,5.00994,0.632673,22.187,14.7913,33.2805,578.217,385.478,867.326,0.00189265,0.00126177,0.00283898,14871.7,9914.47,22307.6,0.0486789,0.0324526,0.0730184
